episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
13,1741,0.9952460984393757,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,38,30,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:4|6:0|6:1|6:2|6:4|7:2|7:3|7:4|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4,200
14,1742,0.9948499399759904,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,18,12,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0,200
15,1743,0.994453781512605,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,49,35,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,201
16,1744,0.9940576230492197,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,51,36,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:2|9:3|9:4|9:5|9:6,201
17,1745,0.9936614645858344,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,43,27,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:2|7:3|7:4|8:3|8:4,201
18,1746,0.993265306122449,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,26,23,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|8:0|9:0,201
19,1747,0.9928691476590636,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,27,19,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|6:0|6:1|6:2|7:0,201
20,1748,0.9924729891956783,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,22,13,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0,201
21,1749,0.9920768307322929,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,54,42,0:0|0:3|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:3|1:7|1:8|1:9|2:0|2:1|2:3|2:4|2:5|2:6|2:7|2:9|3:0|3:1|3:5|3:7|4:0|4:1|4:2|4:3|4:4|4:6|4:7|4:8|4:9|5:4|5:7|6:4|6:5|6:6|6:7|6:8,235
22,1750,0.9916806722689075,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,46,40,0:0|0:1|1:0|1:1|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|5:7|5:9|6:0|6:4|6:5|6:6|6:7|6:8|6:9|7:4|7:6|7:9|8:3|8:4|8:5|8:6|8:8|8:9|9:3|9:4|9:5|9:6|9:7|9:8|9:9,244
23,1751,0.9912845138055222,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,58,40,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6,245
24,1752,0.9908883553421368,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,58,42,0:0|1:0|1:1|2:1|2:9|3:0|3:1|3:9|4:0|4:1|4:7|4:8|4:9|5:0|5:7|5:9|6:0|6:1|6:6|6:7|6:8|6:9|7:0|7:6|7:9|8:0|8:3|8:4|8:5|8:6|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,254
25,1753,0.9904921968787515,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,57,44,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:1|4:2|4:3|4:4|4:7|4:8|4:9|5:0|5:3|5:4|5:7|6:0|6:1|6:2|6:4|6:6|6:7|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7,279
26,1754,0.9900960384153662,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,54,39,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|6:7|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7,280
27,1755,0.9896998799519808,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,48,36,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:0|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:3|9:4|9:5|9:6|9:7,280
28,1756,0.9893037214885955,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,38,32,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:4|6:7|6:8|6:9|7:4|7:9|8:4|8:5|8:6|8:8|8:9|9:5|9:6|9:7|9:8|9:9,288
29,1757,0.9889075630252101,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,24,19,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:4,288
30,1758,0.9885114045618247,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,46,31,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:2|9:3,288
31,1759,0.9881152460984394,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,23,14,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|5:0|6:0|6:1|7:0,288
32,1760,0.987719087635054,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,60,38,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:6|6:7|7:0|7:2|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:1|9:2|9:3|9:4|9:5|9:6|9:7,308
33,1761,0.9873229291716686,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,34,27,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|5:0|6:0|6:1|6:2|7:0|7:2|7:3|8:0|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,308
34,1762,0.9869267707082833,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,52,41,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|4:7|4:8|4:9|5:3|5:4|5:7|5:9|6:4|6:6|6:7|6:8|6:9|7:3|7:4|7:6|7:9|8:3|8:4|8:5|8:6|8:8|8:9|9:4|9:5|9:6|9:7|9:8|9:9,322
35,1763,0.9865306122448979,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,23,14,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:3|5:4,322
36,1764,0.9861344537815127,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,49,38,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6,322
37,1765,0.9857382953181273,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,53,42,0:0|0:1|1:0|2:0|3:0|3:1|3:9|4:0|4:1|4:2|4:7|4:9|5:0|5:7|5:9|6:0|6:1|6:2|6:5|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:6|7:9|8:0|8:2|8:3|8:5|8:6|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:9,331
38,1766,0.9853421368547419,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,25,16,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4,331
39,1767,0.9849459783913566,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,53,41,0:0|0:1|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:7|1:8|1:9|2:0|2:1|2:7|2:9|3:0|3:1|3:7|3:9|4:0|4:1|4:2|4:3|4:4|4:6|4:7|4:8|4:9|5:0|5:4|5:7|5:9|6:4|6:5|6:6|6:7|6:8|6:9|7:4|7:6,338
40,1768,0.9845498199279712,3.0,3.0,0.0,3.0,250,truncated,0,0,,1,65,50,0:0|0:7|0:8|0:9|1:0|1:1|1:7|1:8|1:9|2:0|2:6|2:7|2:9|3:0|3:7|3:9|4:0|4:1|4:2|4:3|4:4|4:6|4:7|4:8|4:9|5:0|5:3|5:4|5:7|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:2|7:3|7:4|7:6|7:9|8:2|8:3|8:4|9:2|9:3|9:4,364
41,1769,0.9841536614645858,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,46,38,0:0|0:1|1:0|1:1|2:0|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:1|6:2|6:4|6:5|6:6|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:3|9:4|9:5|9:6|9:7|9:8|9:9,364
42,1770,0.9837575030012005,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,50,34,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:2|7:3|7:6|8:2|8:3|8:4|8:5|8:6|9:2|9:3|9:4|9:5,364
43,1771,0.9833613445378151,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,43,34,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:3|4:4|5:0|5:3|5:4|6:0|6:2|6:4|6:5|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,364
44,1772,0.9829651860744297,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,25,19,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|7:0|8:0,364
45,1773,0.9825690276110444,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,36,32,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:2|9:3|9:4,364
46,1774,0.9821728691476591,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,24,17,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|7:0,364
47,1775,0.9817767106842737,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,40,28,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|5:0|6:0|6:1|6:2|6:4|6:5|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3,364
48,1776,0.9813805522208884,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,46,31,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|6:0|6:1|6:2|7:0|7:2|7:3|8:0|8:3|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5|9:6,364
49,1777,0.980984393757503,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,63,38,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|4:7|5:3|5:4|5:7|6:4|6:5|6:6|6:7|6:8|6:9|7:3|7:4|7:6|7:9|8:3|8:4|8:5|8:6|8:8|8:9|9:5|9:6|9:7|9:8|9:9,373
50,1778,0.9805882352941176,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,55,45,0:0|1:0|2:0|2:9|3:0|3:1|3:7|3:9|4:0|4:6|4:7|4:8|4:9|5:0|5:9|6:0|6:1|6:2|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:6|7:9|8:0|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,374
51,1779,0.9801920768307323,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,20,12,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0,374
52,1780,0.9797959183673469,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,62,46,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|3:7|3:9|4:0|4:1|4:2|4:3|4:6|4:7|4:8|4:9|5:0|5:7|6:0|6:1|6:2|6:4|6:5|6:6|6:7|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7,374
53,1781,0.9793997599039616,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,40,32,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:4|6:5|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4,374
54,1782,0.9790036014405762,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,49,39,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|6:7|7:0|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5,386
55,1783,0.9786074429771908,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,30,27,0:0|0:1|1:0|1:1|2:0|3:0|3:1|3:9|4:0|4:1|4:2|4:3|4:4|4:7|4:8|4:9|5:3|5:4|5:7|6:4|6:5|6:6|6:7|6:8|6:9|7:4|7:6,386
56,1784,0.9782112845138056,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,55,38,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:3|5:4|6:4|6:5|6:6|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8,386
57,1785,0.9778151260504202,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,37,36,0:0|0:1|1:0|1:1|2:0|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:9|7:0|7:3|7:4|7:9|8:0|8:3|8:4|8:5|8:8|8:9|9:0|9:5|9:6|9:7|9:8|9:9,386
58,1786,0.9774189675870348,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,42,32,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0|5:9|6:0|6:9|7:0|7:9|8:0|8:2|8:3|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,386
59,1787,0.9770228091236495,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,48,35,0:0|0:1|1:1|2:0|2:1|3:0|3:1|4:0|4:1|5:0|6:0|6:4|6:5|6:6|7:0|7:3|7:4|8:0|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,386
60,1788,0.9766266506602641,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,36,26,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|7:0|7:2|8:0|8:2|9:0|9:1|9:2,386
61,1789,0.9762304921968787,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,56,52,0:0|0:5|0:6|0:7|0:8|0:9|1:0|1:7|1:8|1:9|2:0|2:1|2:9|3:0|3:1|3:9|4:0|4:1|4:2|4:7|4:8|4:9|5:0|5:7|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:6|7:9|8:0|8:2|8:4|8:5|8:6|8:9|9:0|9:2|9:4|9:5|9:6|9:7,389
62,1790,0.9758343337334934,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,66,43,0:0|0:1|1:0|1:1|2:0|2:1|3:0|4:0|4:3|4:4|5:0|5:3|5:4|5:7|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:2|7:3|7:4|7:6|7:9|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,404
63,1791,0.975438175270108,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,51,33,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2|9:3|9:4,404
64,1792,0.9750420168067226,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,59,46,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|4:7|4:8|4:9|5:3|5:4|5:7|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:9|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5,404
65,1793,0.9746458583433373,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,45,36,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:4|5:0|5:4|6:0|6:1|6:2|6:4|6:5|7:0|7:2|7:3|7:4|7:6|8:0|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:4|9:5|9:6|9:7,404
66,1794,0.974249699879952,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,40,21,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|6:0|6:1|6:2|7:2|7:3|7:4|8:2|8:3,404
67,1795,0.9738535414165667,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,22,14,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|5:0|6:0|6:1,404
68,1796,0.9734573829531813,3.0,3.0,0.0,3.0,250,truncated,0,0,,1,70,60,0:0|0:1|0:3|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:3|1:7|1:8|2:1|2:3|2:4|2:5|2:6|2:7|2:9|3:0|3:1|3:5|3:7|3:9|4:0|4:1|4:2|4:3|4:6|4:7|4:8|4:9|5:0|5:3|5:4|5:9|6:0|6:4|6:9|7:2|7:3|7:4|7:9|8:2|8:3|8:5|8:6|8:8|8:9|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,432
69,1797,0.9730612244897959,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,44,32,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:4|6:0|6:4|6:5|6:6|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:2|9:5|9:6|9:7,432
70,1798,0.9726650660264106,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,67,47,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|3:9|4:0|4:1|4:2|4:3|4:4|4:6|4:7|4:8|4:9|5:0|5:3|5:4|5:7|5:9|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:6|8:2|8:3|8:4|8:6|9:0|9:1|9:2|9:3|9:4|9:5,434
71,1799,0.9722689075630252,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,43,39,0:0|0:1|0:3|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:1|1:3|1:7|1:8|1:9|2:0|2:1|2:9|3:0|3:1|3:9|4:1|4:2|4:3|4:4|4:8|4:9|5:3|5:4|5:9|6:4|6:5|6:6|6:7|6:8|6:9|7:4|7:6|7:9,461
72,1800,0.9718727490996398,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,56,42,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|4:7|5:0|5:3|5:4|5:7|6:0|6:1|6:2|6:4|6:5|6:6|6:7|6:8|6:9|7:3|7:4|7:6|8:2|8:3|8:4|8:5|8:6|9:0|9:1|9:2|9:3|9:4|9:5|9:6,461
73,1801,0.9714765906362545,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,40,26,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|5:0|5:3|5:4|6:0|6:4|7:0|7:4|8:0|8:2|8:3|8:4|9:0|9:1|9:2,461
74,1802,0.9710804321728691,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,34,25,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:4|7:0|8:0|9:0|9:1|9:2|9:3,461
75,1803,0.9706842737094838,2.0,2.0,0.0,2.0,250,truncated,0,0,,1,39,27,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|5:0|5:3|5:4|6:0|6:1|6:2|6:4|6:5|6:6|7:2|7:4|8:2|8:3|8:4,461
76,1804,0.9702881152460985,1.0,1.0,0.0,1.0,250,truncated,0,0,,1,49,35,0:0|0:1|1:0|1:1|2:0|2:1|3:0|3:1|4:0|4:1|4:2|4:3|4:4|4:7|5:0|5:3|5:4|5:7|6:0|6:4|6:5|6:6|6:7|6:8|7:4|7:6|8:2|8:4|8:5|8:6|9:2|9:3|9:4|9:5|9:6,465
77,1805,0.9698919567827131,4.0,4.0,0.0,4.0,250,truncated,0,0,,1,53,39,0:0|0:1|1:0|2:0|3:0|4:0|4:7|5:0|5:7|5:9|6:0|6:1|6:2|6:5|6:6|6:7|6:8|6:9|7:2|7:3|7:4|7:6|7:9|8:2|8:3|8:4|8:5|8:6|8:8|8:9|9:1|9:2|9:3|9:4|9:5|9:6|9:7|9:8|9:9,467
